ID,Data Bytes
000002BC,3F 40 41 78 7E 64 00 00 
00000228,40 C0 B0 DE 
000002BC,3F 40 41 78 7E 64 00 00 
000002CC,AB 7D 00 00 00 00 00 00 
0000048C,00 
0000079C,07 00 00 00 00 04 A3 00 
00000106,00 C0 00 00 FF FF 00 C5 
00000116,00 C0 F4 41 96 A2 
00000102,0B 96 CB FF 8A FF 
00000126,02 03 26 00 00 08 09 
0000020A,00 01 01 82 41 43 11 11 
00000402,10 00 
000006F2,04 4B F3 D2 BC 34 1F CD 
0000000E,20 5E 3F FF 08 FF B0 76 
00000212,D8 00 12 67 00 
00000222,00 00 0A 96 00 10 70 
000002A2,00 00 0A 96 00 10 70 
00000232,11 24 68 82 
00000108,00 00 03 F1 
00000108,00 00 03 19 
000003A2,FF 0F FF 0F 00 00 00 32 
00000168,DB 0C 1C 7F 00 00 30 18 
000001F8,01 EF F0 F6 D3 37 00 00 
000002A8,00 00 00 00 00 00 00 1B 
0000029C,00 08 00 00 87 01 00 14 
000002DC,00 00 00 00 00 00 00 00 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 C0 87 
00000358,04 07 50 01 F0 00 00 30 
00000106,00 E0 00 00 FF FF 00 E5 
00000116,00 C0 F4 41 97 A3 
00000102,0C 96 CF FF 84 FF 
0000026A,FA 01 00 
0000000E,20 5E 3F FF 08 FF C0 2F 
00000154,10 17 14 00 00 00 00 00 
00000116,00 C0 F4 41 98 F1 
00000116,00 C0 F4 41 98 A4 
00000102,FE 95 D6 FF 89 FF 
0000000E,20 5E 3F FF 08 FF D0 E2 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 04 1A 
00000168,DC 0C 1C 7F 00 00 40 29 
000001F8,01 EF F0 06 D3 47 00 00 
00000754,65 FD FF 00 00 00 00 00 
00000154,10 17 14 00 00 00 00 00 
00000754,65 FD FF 00 00 00 00 00 
00000228,40 C0 E0 00 
00000754,67 00 15 00 00 00 00 00 
00000754,66 00 00 00 00 00 00 00 
00000754,64 FF 00 FF 00 FF 00 00 
00000106,00 20 00 00 FF FF 00 25 
00000754,0A 00 00 00 00 00 00 00 
00000368,00 5A 1F 00 00 08 00 F1 
00000368,00 5A 1F 00 00 08 00 FF 
0000000E,20 5E 3F FF 08 FF E0 A8 
00000268,55 00 3C 02 BD 07 36 00 
0000020C,00 00 00 00 00 00 F0 00 
0000022C,00 00 14 8F 00 00 D6 CE 
0000023C,3F 40 41 78 7E 64 00 00 
0000024C,AB 7D 00 00 00 00 00 00 
00000248,30 30 F1 00 98 4E 4E 
00000248,30 30 1D 8C 01 15 00 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 F0 CD 
00000106,00 40 00 00 FF FF 00 45 
00000116,00 C0 F4 41 9A A6 
00000102,17 96 D7 FF C0 FF 
0000000E,20 5E 3F FF 08 FF F0 65 
0000030E,00 00 00 00 00 00 
0000053E,0F 00 00 00 FF FF FF FF 
000002A8,00 00 00 00 00 00 00 F1 
0000059E,01 00 00 00 FE 00 00 03 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 05 1B 
00000168,DB 0C 1C 7F 00 00 50 38 
000001F8,01 EF F0 16 D3 57 00 00 
00000228,40 C0 00 B2 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 00 B2 
00000106,00 60 00 00 FF FF 00 65 
00000116,00 C0 F4 41 9B A7 
000002C8,6E 80 03 7B 00 00 A0 D6 
00000102,17 96 D0 FF C2 FF 
0000000E,20 5E 3F FF 08 FF 00 1A 
000003D8,86 06 00 
00000228,40 C0 F1 00 
00000228,40 C0 10 7F 
00000106,00 80 00 00 FF FF 00 85 
00000116,00 C0 F4 41 9C A8 
00000102,17 96 C8 FF BB FF 
0000000E,20 5E 3F FF 08 FF 10 D7 
00000108,00 00 06 1C 
00000278,00 00 00 00 04 00 10 1A 
000001F8,01 EF F0 26 D3 67 00 00 
00000168,DC 0C 1C 7F 00 00 60 49 
00000266,84 04 00 00 26 70 0A 4B 
000002A8,00 00 00 00 00 00 00 1B 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 20 35 
00000106,00 A0 00 00 FF FF 00 A5 
00000116,00 C0 F4 41 9D A9 
00000256,81 08 00 30 00 A0 00 B1 
00000266,84 04 00 00 26 70 0A 4B 
00000102,FE 95 C7 FF 86 FF 
00000238,00 FF 00 00 00 00 E1 AC 
0000021C,00 08 00 00 86 01 00 14 
0000025C,01 02 26 9A 11 00 F6 05 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 30 F8 
00000106,00 C0 00 00 FF FF 00 C5 
00000116,00 C0 F4 41 9E AA 
00000238,00 FF 00 00 00 00 E1 AC 
00000102,FE 95 CD FF 8B FF 
000002A8,00 00 00 00 00 00 00 1B 
0000000E,20 5E 3F FF 08 FF 30 50 
000003AA,00 00 80 00 00 00 80 80 
00000108,00 00 07 1D 
00000288,00 00 00 00 00 1B 00 00 
00000168,DC 0C 1C 7F 00 00 70 59 
000001F8,01 EF F0 36 D3 77 00 00 
00000154,10 17 14 00 00 00 00 00 
00000125,FF 02 36 0F 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 40 A1 
00000138,00 1F 55 00 00 
00000106,00 E0 00 00 FF FF 00 E5 
00000116,00 C0 F4 41 9F AB 
00000102,0B 96 D3 FF 8A FF 
0000025A,00 00 00 00 00 00 00 00 
0000023A,00 3B 00 12 00 00 00 00 
0000021A,FE 36 13 FE 69 05 07 AD 
0000028C,00 00 00 00 00 00 F0 00 
0000027A,30 30 0D 8C 09 15 00 
0000029A,01 36 FE 00 00 00 00 00 
00000258,2F C8 36 D8 46 05 00 8A 
00000210,00 00 E3 1D 1F 86 FF 
000003A8,30 30 31 00 03 00 00 00 
0000000E,20 5E 3F FF 08 FF 40 09 
000002BC,3F 40 41 78 7E 64 00 00 
000002AC,09 00 16 90 00 00 D6 CE 
000002BC,3F 40 41 78 7E 64 00 00 
000002CC,AB 7D 00 00 00 00 00 00 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 50 6C 
0000048C,00 
0000079C,08 00 00 00 D4 FF 00 00 
00000106,00 00 00 00 FF FF 00 05 
00000102,0B 96 D8 FF 89 FF 
00000126,02 03 26 00 00 08 09 
00000102,0B 96 D8 FF 89 FF 
0000020A,00 01 01 82 51 43 11 11 
00000202,FD 5E 45 9D C4 09 1E 2D 
000006F2,05 48 73 D2 CC 34 2F CD 
0000000E,20 5E 3F FF 08 FF 50 C4 
00000212,D8 00 12 67 00 
00000222,00 00 0B 96 00 10 70 
00000288,00 00 00 00 00 1B 00 00 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 08 1E 
00000402,10 00 
00000168,DC 0C 1C 7F 00 00 80 69 
000001F8,01 EF F0 46 D3 87 00 00 
000002A8,00 00 00 00 00 00 00 1B 
000003A2,FF 0F FF 0F 00 00 00 32 
00000154,10 17 14 00 00 00 00 00 
000002DC,00 00 00 00 00 00 00 00 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 60 26 
00000358,04 07 50 01 F0 00 00 30 
00000106,00 20 00 00 FF FF 00 25 
00000116,00 C0 F4 41 91 9D 
00000102,0C 96 D7 FF BF FF 
0000026A,FA 01 00 
00000228,40 C0 70 EB 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 70 EB 
00000106,00 40 00 00 FF FF 00 45 
00000116,00 C0 F4 41 92 9E 
00000102,0B 96 D3 FF C4 FF 
0000000E,20 5E 3F FF 08 FF 70 43 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 09 1F 
000002A8,00 00 00 00 00 00 00 1B 
000001F8,01 EF F0 56 D3 97 00 00 
00000102,0B 96 CB FF C6 FF 
00000154,10 17 14 00 00 00 00 00 
00000754,65 FF FF 00 00 00 00 00 
00000228,40 C0 80 94 
00000368,00 5A 1F 00 00 08 00 FF 
00000106,00 60 00 00 FF FF 00 65 
00000116,00 C0 F4 41 93 9F 
00000102,0B 96 CB FF C6 FF 
0000000E,20 5E 3F FF 08 FF 80 3C 
00000268,55 00 1D 02 BD 07 36 00 
0000020C,00 00 00 00 00 00 F0 00 
0000022C,00 00 44 8F 00 00 D6 CE 
0000023C,3F 40 41 78 7E 64 00 00 
0000024C,AB 7D 00 00 00 00 00 00 
0000040C,00 
0000052C,00 00 00 00 00 00 0A 00 
00000228,40 C0 90 59 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 90 59 
00000754,67 00 15 00 00 00 00 00 
00000754,66 00 00 00 00 00 00 00 
00000248,30 30 1D 8C 01 15 00 
00000754,64 FF 00 FF 00 FF 00 00 
00000106,00 80 00 00 FF FF 00 85 
00000754,0A 00 00 00 00 00 00 00 
00000116,00 C0 F4 41 94 A0 
00000102,17 96 C9 FF 9E FF 
000001F8,01 EF F0 66 D3 A7 00 00 
0000020E,88 10 00 13 BB 00 06 00 
0000031E,00 00 00 00 00 00 
0000040E,00 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 0A 20 
00000168,DC 0C 1C 7F 00 00 A0 89 
00000154,10 17 14 00 00 00 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 A0 13 
00000106,00 A0 00 00 FF FF 00 A5 
00000116,00 C0 F4 41 95 A1 
000002C8,6E 80 03 7B 00 00 B0 E6 
00000102,00 96 CA FF 8C FF 
0000000E,20 5E 3F FF 08 FF A0 BB 
00000228,40 C0 B0 DE 
00000228,40 C0 B0 DE 
00000408,D0 
00000106,00 C0 00 00 FF FF 00 C5 
00000116,00 C0 F4 41 96 A2 
00000102,00 96 CF FF 8B FF 
0000000E,20 5E 3F FF 08 FF B0 76 
00000278,00 00 00 00 04 00 20 2A 
00000168,DC 0C 1C 7F 00 F1 00 38 
00000116,00 C0 F4 41 97 A3 
000001F8,01 EF F0 76 D3 B7 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 C0 87 
00000106,00 E0 00 00 FF FF 00 E5 
00000256,81 08 00 30 00 B0 00 C1 
00000266,84 04 00 00 26 70 0A F1 
00000266,84 04 00 00 26 70 0A 4B 
00000506,01 00 00 00 FE 00 00 0D 
00000516,00 00 00 00 00 00 22 00 
00000306,44 3F 40 47 41 3F A5 7D 
00000556,40 40 41 00 00 00 
00000316,50 6E CA 82 00 78 
00000326,00 00 00 00 00 00 00 00 
00000356,00 00 00 00 00 00 00 00 
00000346,00 00 00 00 00 00 00 00 
0000025C,01 02 26 9A 75 00 FC 05 
00000366,00 00 00 00 00 00 00 00 
00000386,00 00 00 00 00 00 00 00 
00000396,00 00 00 00 00 00 00 00 
00000267,FF FF FF 
0000000E,20 5E 3F FF 08 FF C0 2F 
0000021C,00 08 00 00 86 01 00 14 
00000228,40 C0 D0 4A 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 D0 4A 
00000106,00 00 00 00 FF FF 00 05 
00000238,00 FF 00 00 00 00 F1 61 
00000116,00 C0 F4 41 98 A4 
00000102,25 96 DA FF A4 FF 
0000028A,0A 00 FF 1F 00 01 00 00 
0000000E,20 5E 3F FF 08 FF D0 E2 
00000108,00 00 0C 22 
00000288,00 00 00 00 00 1B 00 00 
00000154,10 17 14 00 00 F1 00 71 
00000168,DC 0C 1C 7F 00 00 C0 A9 
000001F8,01 EF F0 86 D3 C7 00 00 
0000035A,00 00 E4 02 71 00 80 7E 
000002A8,00 00 00 00 00 00 00 1B 
0000074A,00 00 00 00 00 00 00 00 
00000125,FF 02 27 00 
00000228,40 C0 E0 00 
0000021A,FE 36 12 FE 69 F1 00 74 
00000106,00 20 00 00 FF FF 00 25 
00000116,00 C0 F4 41 99 A5 
00000102,27 96 D4 FF C5 FF 
0000025A,00 00 00 00 00 00 00 00 
0000023A,00 3B 00 12 00 00 00 00 
0000021A,FE 36 12 FE 69 05 07 AD 
0000022A,67 01 5E 1D 00 00 00 00 
0000027A,30 30 0D 8C 09 15 00 
0000029A,01 36 FE 00 00 00 00 00 
00000258,2F C8 36 D8 46 05 00 8A 
00000210,00 00 E3 1D 1F 86 FF 
000003A8,30 30 31 00 03 00 00 00 
0000000E,20 5E 3F FF 08 FF E0 A8 
0000028C,00 00 00 00 00 00 F0 00 
000002BC,3F 40 41 78 7E 64 00 00 
00000154,10 17 14 00 00 00 00 00 
000002BC,3F 40 41 78 7E 64 00 00 
00000228,40 C0 F0 CD 
000002CC,AB 7D 00 00 00 00 00 00 
0000048C,00 
0000079C,09 00 D4 FF 00 00 D4 FF 
00000106,00 40 00 00 FF FF 00 45 
00000116,00 C0 F4 41 9A A6 
0000020A,00 01 01 82 61 43 11 11 
0000020A,00 01 01 82 61 43 11 11 
00000202,FD 5E 45 9D C4 09 1E 2D 
000006F2,06 4C 33 D2 CC 34 27 CD 
0000000E,20 5E 3F FF 08 FF F0 65 
00000212,D8 00 12 67 00 
00000222,00 00 0B 96 00 10 70 
000002A2,00 00 0B 96 00 10 70 
00000232,11 24 68 82 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 0D 23 
00000402,10 00 
000003A2,FF 0F FF 0F 00 00 00 32 
00000168,DC 0C 1C 7F 00 00 D0 B9 
000001F8,01 EF F0 96 D3 D7 00 00 
000002A8,00 00 00 00 00 00 00 1B 
0000029C,00 08 00 00 87 01 00 14 
00000228,40 C0 00 B2 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 00 B2 
00000358,04 07 50 01 F0 00 00 30 
00000106,00 60 00 00 FF FF 00 65 
00000116,00 C0 F4 41 9B A7 
00000102,1A 96 C8 FF C4 FF 
0000026A,FA 01 00 
0000000E,20 5E 3F FF 08 FF 00 1A 
00000106,00 80 00 00 FF FF 00 85 
00000228,40 C0 10 7F 
00000106,00 80 00 00 FF FF 00 85 
00000116,00 C0 F4 41 9C A8 
00000102,01 96 CA FF 8D FF 
0000000E,20 5E 3F FF 08 FF 10 D7 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 0E 24 
00000168,DC 0C 1C 7F 00 00 E0 C9 
00000154,10 17 14 00 00 00 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000116,00 C0 F4 41 9D A9 
00000228,40 C0 20 35 
00000754,65 FD FF 00 00 00 00 00 
00000754,67 00 15 00 00 00 00 00 
00000754,66 00 00 00 00 00 00 00 
00000106,00 A0 00 00 FF FF 00 A5 
00000754,64 FF 00 FF 00 FF 00 00 
00000102,F5 95 CE FF 86 FF 
00000754,0A 00 00 00 00 00 00 00 
00000102,F5 95 CE FF 86 FF 
00000368,00 5A 1F 00 00 08 00 FF 
00000248,30 30 1D 8C 01 15 00 
0000000E,20 5E 3F FF 08 FF 20 9D 
00000268,55 00 3C 02 BD 07 36 00 
0000020C,00 00 00 00 00 00 F0 00 
0000022C,00 00 29 8F 00 00 D6 CE 
0000040C,00 
0000024C,AB 7D 00 00 00 00 00 00 
0000040C,00 
0000071C,07 00 00 00 00 03 DF 00 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 30 F8 
00000106,00 C0 00 00 FF FF 00 C5 
00000116,00 C0 F4 41 9E AA 
00000102,0E 96 D3 FF 85 FF 
0000032E,00 00 00 00 
0000020E,88 10 00 13 BB 00 06 00 
00000154,10 17 14 00 00 F1 00 B9 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 0F 25 
00000168,DB 0C 1C 7F 00 00 F0 D8 
000001F8,01 EF F0 B6 D3 F7 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000106,00 E0 00 00 FF FF 00 E5 
00000228,40 C0 40 A1 
00000106,00 E0 00 00 FF FF 00 E5 
000002C8,6E 80 03 7B 00 00 C0 F6 
00000116,00 C0 F4 41 9F AB 
00000102,00 96 D9 FF 88 FF 
0000000E,20 5E 3F FF 08 FF 40 09 
00000154,10 17 14 00 00 00 00 00 
000003D8,86 06 00 
00000106,00 00 00 00 FF F1 00 D4 
00000106,00 00 00 00 FF FF 00 05 
00000116,00 C0 F4 41 90 9C 
00000102,0C 96 D9 FF C2 FF 
0000000E,20 5E 3F FF 08 FF 50 C4 
00000108,00 00 00 16 
00000278,00 00 00 00 04 00 30 3A 
00000288,00 00 00 00 00 1B 00 00 
000002A8,00 00 00 00 00 00 00 1B 
000001F8,01 EF F0 C5 D2 07 00 00 
00000102,0C 96 D3 FF C1 FF 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 60 26 
00000106,00 20 00 00 FF FF 00 25 
00000256,81 08 00 30 00 C0 00 D1 
00000116,00 C0 F4 41 91 9D 
00000266,84 04 00 00 26 70 0A 4B 
00000102,0C 96 D3 FF C1 FF 
0000000E,20 5E 3F FF 08 FF 60 8E 
00000116,00 C0 F4 41 92 9E 
0000025C,01 02 26 9A 59 00 02 06 
00000378,80 60 82 00 00 00 00 00 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 70 EB 
00000238,00 FF 00 00 00 00 01 1E 
00000106,00 40 00 00 FF FF 00 45 
00000116,00 C0 F4 41 92 9E 
00000102,0B 96 C9 FF BD FF 
000001F8,01 EF F0 D6 D3 17 00 00 
0000028A,0A 00 FF 1F 00 01 00 00 
0000000E,20 5E 3F FF 08 FF 70 43 
000003CA,00 00 00 00 00 00 00 00 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 01 17 
00000168,DC 0C 1C 7F 00 00 10 F9 
00000125,FF 02 28 01 
000002A8,00 00 00 00 00 00 00 1B 
0000025A,00 00 00 00 00 F1 00 4D 
00000228,40 C0 80 94 
00000154,10 17 14 00 00 00 00 00 
00000106,00 60 00 00 FF FF 00 65 
00000116,00 C0 F4 41 93 9F 
00000102,00 96 C8 FF 94 FF 
0000025A,00 00 00 00 00 00 00 00 
0000023A,00 3B 00 12 00 00 00 00 
0000000E,20 5E 3F FF 08 FF 80 3C 
0000022A,67 01 5E 1D 00 00 00 00 
0000027A,30 30 0D 8C 09 15 00 
0000029A,01 36 FE 00 00 00 00 00 
00000258,2F C8 36 D8 46 05 00 8A 
00000210,00 00 E3 1D 1F 86 FF 
000003A8,30 30 31 00 03 00 00 00 
0000028C,00 00 00 00 00 00 F0 00 
000003EC,00 00 00 00 00 00 00 00 
0000059C,01 00 00 00 FE 00 00 09 
00000154,10 17 14 00 00 00 00 00 
000002AC,0E 00 20 90 00 00 D6 CE 
00000228,40 C0 90 59 
000002BC,3F 40 41 78 7E 64 00 00 
000002CC,AB 7D 00 00 00 00 00 00 
0000048C,00 
00000106,00 80 00 00 FF FF 00 85 
0000079C,0A 00 00 00 00 00 00 00 
00000106,00 80 00 00 FF FF 00 85 
00000116,00 C0 F4 41 94 A0 
00000102,00 96 CB FF 89 FF 
00000126,02 03 26 00 00 08 09 
0000020A,00 01 01 82 71 43 11 11 
00000202,FD 5E 45 9D C4 09 1E 2D 
000006F2,07 4C 33 D3 AC 34 23 CD 
00000222,00 00 0C 96 00 10 70 
00000212,D8 00 12 67 00 
000001F8,01 EF F0 E6 D3 27 00 00 
00000232,11 24 68 82 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 02 18 
00000402,10 00 
00000168,DC 0C 1C 7F 00 00 20 09 
000003A2,FF 0F FF 0F 00 00 00 32 
000002A8,00 00 00 00 00 00 00 1B 
000003A2,FF 0F FF 0F 00 00 00 32 
0000029C,00 08 00 00 87 01 00 14 
000002DC,00 00 00 00 00 00 00 00 
000003FC,00 00 00 00 00 00 00 00 
0000051A,43 09 00 00 00 00 00 00 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 A0 13 
000003F8,A4 02 99 02 92 02 96 02 
00000328,8A 8A 8C 02 00 00 00 00 
000003F8,A4 02 99 02 92 02 96 02 
00000318,7B 78 7F 14 61 00 00 00 
00000358,04 07 50 01 F0 00 00 30 
00000106,00 A0 00 00 FF FF 00 A5 
00000102,00 96 D0 FF 8A FF 
00000116,00 C0 F4 41 95 A1 
0000026A,FA 01 00 
00000154,10 17 14 00 00 00 00 00 
000003CC,00 00 00 00 00 00 00 00 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 B0 DE 
00000106,00 C0 00 00 FF FF 00 C5 
00000116,00 C0 F4 41 96 A2 
00000102,0D 96 D9 FF 84 FF 
0000000E,20 5E 3F FF 08 FF B0 76 
00000288,00 00 00 00 00 1B 00 00 
000001F8,01 EF F0 F7 D4 F1 00 38 
00000368,00 5A 1F 00 00 08 00 FF 
000002A8,00 00 00 00 00 00 00 1B 
000003DC,00 00 00 00 00 00 00 00 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 C0 87 
00000754,65 FB FF 00 00 00 00 00 
00000754,67 00 15 00 00 00 00 00 
00000106,00 E0 00 00 FF FF 00 E5 
00000754,66 00 00 00 00 00 00 00 
00000106,00 E0 00 00 FF FF 00 E5 
00000754,64 FF 00 FF 00 FF 00 00 
00000116,00 C0 F4 41 97 A3 
00000102,0E 96 D8 FF A6 FF 
00000754,0A 00 00 00 00 00 00 00 
0000000E,20 5E 3F FF 08 FF C0 2F 
00000268,55 00 3C 02 BD 07 36 00 
0000023C,3F 40 41 78 7E 64 00 00 
0000022C,00 00 03 8F 00 00 D6 CE 
00000106,00 00 00 00 FF FF 00 05 
0000024C,AB 7D 00 00 00 00 00 00 
000003AC,00 00 00 00 00 00 00 00 
0000040C,00 
00000154,10 17 14 00 00 00 00 00 
0000071C,08 00 00 00 00 00 00 00 
00000228,40 C0 D0 4A 
00000116,00 C0 F4 41 98 A4 
00000248,30 30 1D 8C 01 15 00 
00000116,00 C0 F4 41 98 A4 
00000102,02 96 D5 FF BF FF 
0000000E,20 5E 3F FF 08 FF D0 E2 
0000020E,88 10 00 13 BB 00 06 00 
0000033E,00 00 00 00 00 00 00 00 
0000040E,00 
00000288,00 00 00 00 00 1B 00 00 
000001F8,01 EF F0 06 D3 F1 00 7D 
000002C8,6E 80 03 7B 00 00 D0 06 
000002A8,00 00 00 00 00 00 00 1B 
000003BC,00 55 55 55 01 00 00 00 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 E0 00 
00000106,00 20 00 00 FF FF 00 25 
00000116,00 C0 F4 41 99 A5 
000002C8,6E 80 03 7B 00 00 D0 06 
00000102,0E 96 CE FF C1 FF 
00000102,0E 96 C8 FF BF FF 
00000154,10 17 14 00 00 00 00 00 
000003D8,86 06 00 
00000228,40 C0 F0 CD 
00000408,F0 
00000106,00 40 00 00 FF FF 00 45 
00000116,00 C0 F4 41 9A A6 
00000102,0E 96 C8 FF BF FF 
0000000E,20 5E 3F FF 08 FF F0 65 
00000228,40 C0 00 B2 
00000278,00 00 00 00 04 00 40 4A 
00000288,00 00 00 00 00 1B 00 00 
00000168,DC 0C 1C 7F 00 00 50 39 
000001F8,01 EF F0 15 D2 57 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000154,10 17 14 00 00 00 00 00 
00000116,00 C0 F4 41 9B F1 
00000116,00 C0 F4 41 9B A7 
00000256,81 08 00 30 00 D0 00 E1 
00000266,84 04 00 00 26 70 0A 4B 
00000102,00 96 C9 FF 83 FF 
0000000E,20 5E 3F FF 08 FF 00 1A 
0000021C,00 08 00 00 86 01 00 14 
0000025C,01 02 26 9A 3D 00 08 06 
00000106,00 80 00 00 FF FF 00 85 
00000228,40 C0 10 7F 
00000106,00 80 00 00 FF FF 00 85 
00000116,00 C0 F4 41 9C A8 
00000102,00 96 CD FF 85 FF 
00000238,00 FF 00 00 00 00 11 D3 
0000028A,0A 00 FF 1F 00 01 00 00 
0000000E,20 5E 3F FF 08 FF 10 D7 
00000338,D6 00 F7 00 27 01 54 54 
0000048A,00 00 00 00 00 00 00 00 
000003EA,01 00 00 00 FE 00 00 08 
00000228,40 C0 20 35 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 06 1C 
00000168,DC 0C 1C 7F 00 00 60 49 
000001F8,01 EF F0 26 D3 67 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000154,10 17 14 00 00 00 00 00 
00000138,00 12 48 00 00 
00000138,00 12 48 00 00 
00000106,00 A0 00 00 FF FF 00 A5 
00000116,00 C0 F4 41 9D A9 
00000102,00 96 D4 FF 89 FF 
0000025A,00 00 00 00 00 00 00 00 
0000023A,00 3C 00 12 00 00 00 00 
0000021A,FE 36 13 FE 69 05 07 AD 
0000024A,FE FE FE FE FE FE FE 14 
0000027A,30 30 0D 8C 09 15 00 
000002AC,0E 00 14 90 00 00 D6 CE 
0000029A,01 36 FE 00 00 00 00 00 
00000258,2F C8 36 D8 46 05 00 89 
00000210,00 00 E3 1D 1F 86 FF 
000003A8,30 30 31 00 03 00 00 00 
0000000E,20 5E 3F FF 08 FF 20 9D 
0000028C,00 00 00 00 00 00 F0 00 
000002BC,3F 40 41 78 7E 64 00 00 
00000154,10 17 14 00 00 00 00 00 
000002BC,3F 40 41 78 7E 64 00 00 
00000228,40 C0 30 F8 
000002CC,AB 7D 00 00 00 00 00 00 
0000048C,00 
0000079C,0B 00 00 00 00 00 00 00 
00000106,00 C0 00 00 FF FF 00 C5 
00000116,00 C0 F4 41 9E AA 
0000020A,00 01 01 82 81 43 11 11 
0000020A,00 01 01 82 81 43 11 11 
00000202,FD 5E 45 9D C4 09 1E 2D 
000006F2,08 4D 33 D3 CC 34 2F CD 
0000000E,20 5E 3F FF 08 FF 30 50 
00000212,D8 00 12 67 00 
00000222,00 00 0B 96 00 10 70 
000002A2,00 00 0B 96 00 10 70 
00000108,00 00 07 1D 
00000288,00 00 00 00 00 1B 00 00 
000002DC,00 00 00 00 00 F1 00 02 
000003A2,FF 0F FF 0F 00 00 00 32 
00000168,DC 0C 1C 7F 00 00 70 59 
000001F8,01 EF F0 36 D3 77 00 00 
000002A8,00 00 00 00 00 00 00 1B 
0000029C,00 08 00 00 87 01 00 14 
00000228,40 C0 40 A1 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 40 A1 
00000358,04 07 50 01 F0 00 00 30 
00000106,00 E0 00 00 FF FF 00 E5 
00000116,00 C0 F4 41 9F AB 
00000102,26 96 D7 FF BE FF 
0000026A,FA 01 00 
0000000E,20 5E 3F FF 08 FF 40 09 
00000106,00 00 00 00 FF FF 00 05 
00000228,40 C0 50 6C 
00000106,00 00 00 00 FF FF 00 05 
00000116,00 C0 F4 41 90 9C 
00000102,0E 96 D0 FF C3 FF 
0000000E,20 5E 3F FF 08 FF 50 C4 
00000288,00 00 00 00 00 1B 00 00 
00000108,00 00 08 1E 
00000168,DC 0C 1C 7F 00 00 80 69 
00000154,10 17 14 00 00 00 00 00 
000002A8,00 00 00 00 00 00 00 1B 
00000754,0A 00 00 00 00 00 00 00 
00000754,65 02 00 00 00 00 00 00 
00000228,40 C0 60 26 
00000754,67 00 15 00 00 00 00 00 
00000754,66 00 00 00 00 00 00 00 
00000754,64 FF 00 FF 00 FF 00 00 
00000106,00 20 00 00 FF FF 00 25 
00000102,1A 96 C9 FF BF FF 
00000116,00 C0 F4 41 91 9D 
00000102,1A 96 C9 FF BF FF 
00000368,00 5A 1F 00 00 08 00 FF 
0000000E,20 5E 3F FF 08 FF 60 8E 
00000268,55 00 3C 02 BD 07 36 00 
0000062A,A0 00 00 00 00 00 00 63 
0000020C,00 00 00 00 00 00 F0 00 
0000022C,00 00 28 8F 00 00 D6 CE 
00000388,37 37 4C 47 5A 4E 00 00 
0000024C,AB 7D 00 00 00 00 00 00 
00000248,30 30 1D 8C 01 15 00 
0000040C,00 
0000071C,09 00 00 00 00 00 00 00 
00000154,10 17 14 00 00 00 00 00 
00000228,40 C0 70 EB 
00000106,00 40 00 00 FF FF 00 45 
00000116,00 C0 F4 41 92 9E 
00000248,30 30 1D 8C 01 15 00 
00000102,0E 96 C9 FF 93 FF 
0000000E,20 5E 3F FF 08 FF 70 43 
0000020E,88 10 00 13 BB 00 06 00 
